partyid,ltv,gender,expirydate,resumecount,maxchar,avchar
43667349,2.95,M,4/22/2013 14:18,1,2559,2559
50067155,37.9,F,9/18/2013 22:14,1,2573,2573
41166423,2.95,M,2/28/2013 1:32,1,5200,5200
9459939,2.95,F,5/2/2013 17:24,4,6602,1885
74999384,1.95,F,8/7/2014 21:58,1,4320,2613
50151812,2.95,F,8/12/2013 21:08,6,2738,1165
47582017,107.8,M,9/1/2013 17:13,5,4200,1671
40466851,107.8,M,6/20/2013 16:40,1,5202,5202
44358453,2.95,M,5/3/2013 15:18,3,8961,3419
43113118,14.95,M,5/5/2013 16:51,1,3992,2091
45335335,72.85,F,7/21/2013 22:28,3,1624,1412
39163268,2.09,F,3/20/2013 11:03,1,5122,2120
40620595,95.4,M,2/10/2014 15:41,1,4064,2799
42506093,317.5,F,12/30/2013 15:06,1,4386,3107
18823063,4.9,F,9/17/2014 0:14,2,4058,2958
8564502,74.85,F,2/1/2013 11:53,2,5535,2807
38756403,2.95,F,2/22/2013 19:36,1,2960,2392
8620541,146.15,F,8/4/2014 16:10,1,2400,1866
45164763,352.45,F,3/17/2014 11:34,1,4414,4414
67933552,1.95,F,4/27/2014 21:46,1,1454,1454
70088649,1.95,M,5/25/2014 19:34,1,5069,2499
39311186,2.95,F,8/9/2013 12:21,1,2017,678
17879511,34.95,F,9/12/2013 10:35,6,3414,1674
31876588,4.95,F,1/6/2013 22:26,8,3832,2008
6090336,121.35,F,8/8/2014 12:02,5,4184,1299
11131427,1.95,F,10/11/2014 12:21,2,3821,3737
6165648,7.95,F,5/9/2014 12:37,1,3542,2417
18558637,2.95,M,9/11/2013 17:26,2,2741,1768
39175605,37.9,F,2/23/2013 12:55,2,5576,1782
28274604,80.93,F,7/31/2014 0:00,3,7020,4503
8582391,22.75,M,1/21/2015 0:54,5,6120,4789
80683448,2.75,F,12/1/2014 1:16,4,3148,2057
57042224,36.9,M,12/25/2013 12:21,1,12477,7352
37199200,73.85,M,2/2/2013 0:33,1,4734,2160
9711029,3.95,F,10/29/2013 19:20,5,2824,888
82224639,40.8,M,12/18/2014 18:32,1,1804,1804
53136039,2.95,F,9/27/2013 12:19,1,5212,2006
20831831,2.95,F,7/16/2013 12:26,3,0,0
16775669,37.9,F,6/28/2013 8:49,1,2190,1807
2110619,39.9,F,1/18/2013 21:20,1,2223,2223
62730627,1.95,M,2/18/2014 8:49,1,2025,1633
52746840,2.95,M,9/22/2013 22:19,1,2209,1788
70607163,1.95,F,6/30/2014 11:56,3,2360,1806
63976139,1.95,M,3/19/2014 12:02,2,3869,1120
39018483,2.95,F,1/20/2013 17:13,6,2220,508
8541941,386.4,F,2/7/2015 0:02,1,4814,2768
68547692,41.75,F,6/1/2014 0:07,1,5189,2624
69599254,41.75,F,7/10/2014 18:18,2,2517,1296
44653240,2.95,M,5/9/2013 2:00,2,2542,2415
15225133,153.65,M,10/5/2014 17:32,14,3853,414
50623947,177.7,M,2/7/2014 7:01,1,6869,6869
56636096,36.9,F,8/9/2014 19:39,2,7066,5607
7779222,36.9,M,1/27/2014 11:16,1,1741,1738
61051247,41.75,F,3/15/2014 15:36,1,4620,2243
17114429,2.95,F,10/11/2013 13:22,1,2163,842
64066170,115.35,F,10/22/2014 16:32,3,3790,2537
12837617,37.9,F,3/4/2013 18:59,3,3213,2751
55500609,72.85,M,3/10/2015 1:30,1,2529,1670
52739502,142.75,M,1/26/2014 6:34,1,10140,10140
38627572,86.8,F,7/23/2013 8:39,4,7419,2281
65604328,1.95,F,6/23/2014 19:11,2,5345,3946
50116085,38.9,F,11/23/2013 17:13,3,2953,1277
16202450,144.55,F,5/14/2013 0:00,3,20203,5685
39262795,3.95,F,9/8/2013 16:49,6,2320,1294
43707915,72.85,M,6/22/2013 20:02,1,4701,4701
41648278,2.95,M,4/29/2013 17:32,3,2830,1324
82101413,1.95,F,11/11/2014 10:00,3,5712,3225
50178913,2.95,M,8/14/2013 13:45,1,4923,4651
48644605,2.95,M,7/19/2013 19:50,1,4382,2962
35907148,84.8,M,1/28/2013 2:19,2,1891,1874
66011436,0.95,M,3/31/2014 4:34,1,5367,5367
63278850,2.95,F,2/19/2014 13:29,1,5419,3383
64434837,24.9,F,4/11/2014 8:08,1,4117,3313
38684209,8.59,M,1/20/2013 15:11,2,3479,3334
33415674,190.8,F,8/21/2014 21:31,1,5597,5597
62924305,1.95,M,7/5/2014 10:20,1,2711,2507
68825413,4.9,F,10/11/2014 13:21,1,4748,3531
71554783,1.95,M,6/15/2014 13:04,1,4558,4558
60835070,509.75,F,5/6/2014 9:40,1,7357,2865
73593930,1.95,M,7/14/2014 22:32,1,2075,2075
986604,2.95,F,3/12/2014 18:28,1,2957,2957
14553471,38.9,F,8/30/2013 4:07,2,2587,2104
50767181,5.9,F,1/30/2014 14:09,3,2824,1634
19388962,49.85,F,3/11/2015 21:16,8,2776,1608
76763458,1.95,F,8/31/2014 17:23,2,3955,1925
77782621,41.75,M,10/12/2014 19:30,1,3098,3098
34657258,2.95,M,1/4/2013 20:09,2,2685,1754
62297516,1.95,M,2/16/2014 9:57,2,1435,717
39457077,3.95,F,3/21/2013 10:30,2,6029,3987
6451986,2.95,M,8/15/2014 16:22,2,5279,4598
74092014,38.75,F,8/20/2014 9:38,2,7806,3376
50725213,2.95,M,9/1/2013 12:59,1,4372,4372
46153249,5.9,F,7/20/2014 15:04,1,2851,2851
44436645,2.95,F,7/31/2013 0:53,1,2725,2451
83798310,41.75,F,1/2/2015 9:35,3,2913,1281
803934,190.8,F,9/19/2014 14:23,2,6744,6261
27477982,38.75,F,8/19/2014 16:10,5,7611,2462
31111300,389.4,F,11/21/2013 22:24,1,7057,2862
48281209,37.9,M,8/12/2013 17:31,1,2448,1751
46372938,1,M,6/9/2013 8:47,1,5991,3671
40699419,2.95,F,2/27/2013 21:04,2,4009,3160
38382989,76.8,M,2/5/2013 16:28,2,1519,1325
18278553,1.95,M,3/20/2014 0:14,1,2796,2147
47282007,2.95,F,7/7/2013 18:50,2,1973,1965
52588659,2.95,F,9/19/2013 15:19,2,2481,1459
45997584,2.95,M,6/2/2013 12:02,2,2985,2322
12927689,39.9,F,10/22/2013 17:59,1,3012,2608
43333842,111.75,F,3/24/2014 21:09,7,4996,2307
36903328,59.19,F,2/24/2013 23:30,1,10376,10376
61931039,41.75,F,3/7/2014 20:02,4,3952,3223
3829089,38.9,F,2/19/2013 18:53,1,4426,4426
21088361,4.11,F,4/13/2013 21:21,6,3740,2114
9104559,72.85,M,10/30/2013 14:28,4,5166,2745
43776177,72.85,M,8/28/2013 17:23,1,0,0
74308633,41.75,F,8/23/2014 19:34,1,2288,2288
66237772,1.95,F,4/2/2014 13:23,1,2429,1909
44146444,37.9,M,5/30/2013 12:42,1,3928,2498
55168846,37.9,F,3/27/2014 8:40,2,2693,1926
73457724,1.95,F,9/22/2014 15:29,2,3461,2827
62413312,1.95,F,2/13/2014 18:18,1,2625,2625
68168310,35.95,F,5/26/2014 12:16,5,2818,1381
46672817,2.95,F,6/14/2013 13:55,2,0,0
66327138,80.55,M,5/29/2014 11:51,1,751,751
76653875,1.95,M,9/1/2014 10:29,2,1627,1512
5711717,2.95,F,10/5/2013 20:10,3,2802,1988
62191355,81.55,M,4/8/2014 13:04,1,2824,2824
71989914,1.95,F,6/20/2014 23:33,1,3994,1909
28207072,2.95,F,5/13/2013 17:13,6,4583,1875
51586666,2.95,M,9/4/2013 4:16,1,2131,2131
69545854,95.4,M,5/18/2014 9:02,3,6136,4389
4072546,352.45,F,6/26/2014 17:16,1,2247,2247
23018017,9.95,F,7/18/2014 9:45,2,4707,2278
62470123,121.35,F,5/11/2014 12:40,5,6428,3411
38927235,2.95,M,1/17/2013 18:13,1,2070,2070
69916923,3.9,F,8/4/2014 20:19,5,3067,1195
39925355,37.9,F,9/25/2013 13:54,1,3564,2347
84859199,1.95,F,12/22/2014 12:24,5,6700,3968
43221403,2.95,F,4/6/2013 18:24,2,8256,3419
6766702,4.15,F,9/6/2013 7:57,7,1664,889
58994218,1.95,F,12/22/2013 19:36,1,4993,4993
2215686,37.9,F,10/13/2013 10:53,1,2843,2843
38575402,2.95,F,1/11/2013 0:17,1,3230,2191
29538002,37.9,F,11/12/2013 19:05,1,2373,1724
2109808,143.75,F,11/23/2013 14:17,2,4792,2039
73040739,1.95,F,7/9/2014 7:25,3,2531,843
48006357,2.95,M,7/8/2013 20:38,2,6301,2260
8665254,214.65,M,4/9/2013 20:36,2,2513,1441
42124986,212.65,M,9/17/2013 16:03,13,1830,203
21678046,1.95,F,2/10/2014 21:54,2,2248,1401
24836097,72.85,F,12/30/2013 19:58,1,2153,2153
39155937,70.9,M,3/22/2013 11:00,1,4198,4198
45814864,2.95,M,5/31/2013 11:16,9,2781,1898
48798616,2.95,M,7/22/2013 19:06,2,4043,2223
854223,176.7,M,6/8/2014 20:15,1,6479,6479
71503486,1.95,M,6/14/2014 6:13,2,5722,5653
6144048,2.95,F,5/2/2013 18:08,1,1768,1591
42904837,37.9,F,5/8/2013 20:46,1,2258,2258
55294322,36.9,M,1/15/2014 15:27,2,5698,5684
50972580,2.95,M,8/25/2013 22:59,2,4387,2800
41788775,2.95,F,3/10/2013 20:59,1,3500,1817
80145805,41.75,F,11/12/2014 8:13,1,1787,1787
72521382,41.75,M,8/13/2014 1:33,3,3659,2444
75425220,200.95,F,12/30/2014 13:03,4,8603,5082
48237005,2.95,M,7/18/2013 12:00,1,4949,3054
85843788,1.95,F,1/10/2015 20:34,5,3203,1814
53810657,37.9,M,11/13/2013 14:37,1,10542,4929
8473317,158.65,F,3/30/2013 17:34,8,5222,2784
35613544,179.7,F,3/21/2013 13:41,1,4007,3151
53474928,289.35,M,5/16/2014 21:46,3,4042,1635
3604081,2.95,F,4/28/2013 22:31,1,2903,2903
19388962,49.85,F,1/27/2014 20:03,8,2776,1608
9178335,2.95,F,6/27/2013 20:00,1,1890,1441
45118700,49.9,M,7/28/2013 13:57,1,3822,2762
84382098,1.95,F,12/15/2014 9:44,1,4707,4707
4765976,3.95,F,6/3/2014 12:46,3,3321,1977
66054410,1.95,F,4/28/2014 16:57,2,6958,3519
45315862,142.75,M,9/20/2013 19:27,2,2541,2305
22557007,39.9,F,11/6/2013 0:00,5,4017,603
5897433,15.9,F,1/9/2014 17:25,1,9265,3123
40285960,38.9,F,3/3/2014 18:58,3,4974,2338
87415984,1.95,M,1/31/2015 7:09,1,1619,609
39449560,142.75,M,5/27/2013 21:54,1,3449,2601
69749796,161.15,M,10/7/2014 15:22,5,4465,1437
15477902,2.95,F,12/11/2014 22:45,1,6728,4616
57791463,1.95,F,11/19/2013 9:04,1,2318,1341
57179683,3.95,F,12/21/2013 13:59,1,3069,2869
45616579,285.5,M,1/14/2015 15:53,3,3341,1174
62859739,71.85,F,2/20/2014 11:58,1,2412,2412
41915077,107.8,M,3/12/2013 19:53,6,2778,1178
49358910,142.75,F,12/1/2013 14:04,1,5186,5186
64257330,1.95,F,4/23/2014 13:47,2,1842,1639
6550703,7.95,M,11/11/2013 10:44,1,8788,8788
9349212,1.95,F,5/30/2014 15:32,2,4539,1650
34111817,35.95,M,6/22/2013 9:43,2,1998,1650
61086649,1.95,F,1/29/2014 16:13,1,6496,5562
45546570,142.75,F,10/3/2013 11:33,1,2396,1366
43144387,5.9,M,10/22/2014 13:34,1,2251,2249
24062574,179.7,F,8/16/2015 7:47,4,4666,2218
44600233,317.5,M,2/7/2014 22:10,1,3411,3411
52280140,37.9,F,10/14/2013 17:27,7,4175,2067
12947699,2.95,F,1/28/2013 13:06,5,2768,1299
2746474,1.95,F,4/16/2014 19:20,1,3758,2005
49151599,2.95,M,7/30/2013 1:55,1,3171,2305
46816783,2.95,F,6/18/2013 16:25,11,4720,3678
49493254,37.9,M,3/8/2015 16:47,4,3201,1821
53002136,5.9,M,12/16/2013 12:58,2,2205,1102
38256594,72.85,M,3/7/2013 0:16,1,2928,2928
12682887,1018.5,M,10/28/2015 15:21,8,4385,1607
73474299,1.95,M,7/13/2014 3:13,1,3881,3043
6316922,1.95,F,11/17/2013 22:52,2,2944,1946
60156909,41.75,M,5/14/2014 0:34,1,2094,2094
18226921,37.9,F,3/29/2013 0:00,3,3941,1942
74538619,41.75,M,8/28/2014 6:05,1,6344,6344
51843681,38.9,F,9/16/2013 15:31,3,2378,1698
36819836,73.85,F,1/21/2013 16:45,1,2969,2083
61969739,5.24,F,2/28/2014 12:00,2,3393,3282
1637119,2.95,F,10/29/2013 14:25,1,3338,3338
44739777,2.95,M,5/24/2013 0:00,1,2930,2550
2053985,38.9,F,12/29/2014 23:01,6,3379,2950
11622056,2.95,F,12/16/2014 13:56,2,2538,1110
38617673,2.95,M,1/11/2013 22:12,2,1799,899
18674195,73.85,F,5/17/2013 14:28,4,7155,4156
39671831,2.95,M,1/30/2013 22:16,1,1190,1190
38314639,81.55,F,7/18/2014 10:27,3,11099,4677
73402692,1,F,3/9/2015 15:06,7,6800,1627
74533822,1.95,M,7/29/2014 23:24,1,3193,2109
58981819,81.55,F,2/28/2014 5:26,1,7372,6434
7356920,107.8,M,4/27/2013 16:45,3,3961,1994
40118354,37.9,M,2/7/2013 13:05,1,2875,1960
4961574,41.75,M,1/19/2014 12:23,2,4343,1901
42150787,37.9,F,6/7/2013 16:41,1,2405,1662
749916,1.95,F,9/5/2014 10:07,1,3030,2432
24558151,109.8,F,4/11/2014 20:08,2,4021,1843
8126024,2.95,F,8/11/2013 19:09,1,6997,6997
12390358,95.4,F,1/4/2016 18:38,1,1958,802
53366935,352.45,F,8/1/2014 8:26,1,3025,3025
54965316,181.95,F,3/12/2014 13:38,3,5138,3586
44943869,317.5,F,2/13/2014 23:43,4,1975,872
38354617,107.8,F,4/5/2013 15:25,7,5612,1487
7986108,95.4,F,11/18/2013 13:04,5,4274,1788
39568034,2.95,M,1/29/2013 16:35,1,2262,1173
56569729,41.75,M,2/9/2014 22:33,3,7658,2231
4079717,1.95,F,4/18/2014 8:09,2,15002,8089
37402326,48.85,F,2/6/2013 13:36,1,3034,1786
11056215,41.75,M,3/19/2014 19:37,3,1680,567
33724833,2.95,F,7/23/2013 21:03,2,3234,2198
63742998,1.95,F,3/10/2014 13:53,1,2324,2197
45557459,352.45,M,6/18/2014 11:53,4,4681,2930
42444062,2.95,F,4/1/2013 18:37,5,5654,3037
62724522,1.95,M,2/19/2014 12:32,1,2102,2102
66247478,0.95,M,4/2/2014 15:03,1,2670,2134
28274542,9.9,M,3/22/2015 15:17,3,2370,1533
74439129,1.95,M,8/19/2014 13:03,3,2251,2133
51066935,84.95,F,11/17/2013 1:42,2,4878,1734
48908570,37.9,F,7/24/2013 2:12,1,3322,1711
69025259,41.75,M,10/13/2014 13:54,1,2137,2137
55859688,2.95,F,11/5/2013 14:09,1,2280,2077
56590923,2.95,M,11/17/2013 10:22,2,2244,882
38410034,46.8,F,8/5/2013 13:43,5,9571,3635
63354719,1.95,F,2/26/2014 21:10,1,2123,1454
8886963,109.8,M,2/25/2013 21:17,2,3338,2350
5706003,121.35,F,5/18/2014 18:08,1,3878,3111
57372210,250.4,F,5/27/2014 8:02,3,3142,1790
73857926,1.95,M,7/20/2014 22:11,2,5419,3225
25920547,3.95,F,3/18/2013 19:04,3,3154,1614
9695644,78.8,F,2/28/2014 21:54,6,4259,3283
44109994,37.9,M,7/22/2013 13:08,2,1520,766
63863535,1.95,F,3/4/2014 13:24,1,1717,1166
69058548,41.75,F,6/10/2014 13:50,1,9103,3940
21786453,109.8,F,1/1/2013 17:03,4,8373,2672
46722743,139.8,F,6/19/2013 16:51,20,8189,5258
47481254,142.75,M,10/23/2014 16:42,2,1576,1313
67326019,1.95,M,4/5/2014 16:44,1,2479,2339
57656437,2.95,M,12/1/2013 15:54,1,3319,3319
41655761,2.95,M,3/9/2013 23:24,1,1904,1904
25739715,83.5,F,1/8/2015 11:10,6,6113,3042
15787661,7.9,F,1/26/2015 22:33,5,6124,2858
29362313,18.73,F,8/8/2013 15:27,1,2684,1348
13841832,2.95,F,2/11/2013 16:13,1,3569,2787
43836963,2.95,M,4/24/2013 16:03,1,1254,1254
53474119,2.95,F,10/9/2013 17:51,1,1857,1627
53706863,37.9,F,11/5/2013 18:59,1,2945,2174
51995905,37.9,M,11/10/2013 14:16,1,2880,2074
40381132,2.95,M,2/13/2013 14:18,3,2186,1284
81483467,1.95,F,11/14/2014 17:37,1,6063,3500
13577180,629.1,F,10/6/2013 17:26,9,2618,900
4390874,38.9,F,9/11/2013 14:11,1,1936,1490
35197963,3.95,F,10/30/2013 10:45,1,3178,1743
49360611,2.95,F,7/31/2013 21:57,2,4382,3097
4215075,4.95,M,9/14/2013 18:08,1,3144,2911
61026630,320.35,F,9/9/2014 7:25,1,1683,1355
44620624,5.9,F,6/8/2013 20:37,2,1879,1544
3690586,2.95,F,6/25/2014 17:52,2,5485,2763
80737429,161.15,F,2/12/2015 3:55,1,4855,3528
12124548,983.55,F,7/19/2014 23:24,8,9775,3506
3220647,2.95,F,6/5/2014 0:27,3,1986,293
10270012,38.75,F,5/13/2014 11:59,2,2021,1045
50339735,142.75,F,12/15/2013 3:20,1,2536,2296
68927164,1.95,F,7/3/2014 16:17,1,3568,2350
55384408,1.95,F,11/1/2013 6:11,2,3404,3091
43245480,2.95,F,4/8/2013 16:12,3,6659,2309
14234140,2.95,F,8/20/2013 16:02,1,9456,4891
29251097,1.95,F,12/24/2013 13:54,2,5154,4058
38489991,2.95,F,1/9/2013 15:58,1,4469,4469
7971073,2.95,M,6/30/2013 19:59,6,8145,3192
43924966,37.9,F,5/28/2013 18:34,2,3731,2034
66340505,0.95,F,4/3/2014 14:16,1,3385,2111
2787571,2.95,F,7/22/2013 9:36,3,3371,2160
56511608,141.75,M,11/26/2014 13:28,1,1959,1959
68678832,360.15,M,1/14/2015 12:33,3,2623,2009
67357326,41.75,F,5/14/2014 15:44,2,5661,2355
41327695,37.9,F,4/1/2013 19:26,1,4406,2687
57869045,1.95,M,12/5/2013 14:35,4,3086,2112
47827671,37.9,F,10/11/2013 20:25,4,3607,1177
4132513,37.9,M,2/4/2013 12:30,1,6072,3233
31686864,2.95,F,6/5/2013 16:18,1,1463,737
9613822,38.75,M,7/28/2014 16:54,1,3193,3193
44066928,317.5,M,1/29/2014 3:51,1,4137,3161
76697176,3.9,F,9/21/2014 18:36,2,2342,1137
49972707,37.9,M,9/9/2013 17:27,1,2061,2061
43589752,5.9,F,8/15/2014 18:49,1,5887,2419
53474744,2.95,F,10/2/2013 14:21,3,4895,3018
81532912,2.95,F,2/25/2015 23:25,6,3583,1268
37401255,213.65,M,1/25/2015 2:02,1,7622,7622
44630328,2.95,F,5/8/2013 10:43,1,2330,2330
51311003,2.95,F,8/30/2013 13:35,2,4387,2972
67223259,2.95,M,4/30/2014 22:43,3,6554,2050
63458923,1.95,M,2/26/2014 19:13,3,1557,1527
13222688,142.75,F,12/14/2013 10:18,2,2924,1631
41681191,2.95,M,3/17/2013 19:40,1,2917,2917
38783665,49.9,M,3/15/2013 15:08,4,729,207
9971662,1.95,F,7/21/2014 0:34,1,1790,1790
59045257,1.95,M,12/24/2013 8:44,1,8183,8183
41101403,2.95,M,11/11/2014 15:12,2,2468,1959
55064481,38.75,M,12/5/2013 6:06,1,4412,1693
52218926,2.95,M,1/12/2016 21:25,2,2842,2617
32142467,8.9,F,4/4/2013 17:21,1,5247,2906
34074374,14.9,F,4/4/2013 14:27,1,10390,3478
8179770,3.95,M,2/11/2013 17:08,3,3140,2104
51468967,217.3,M,4/10/2014 11:46,5,3100,1796
62950537,1.95,F,2/21/2014 17:22,1,6954,6954
8509407,2.95,M,6/27/2014 4:17,1,3401,2924
7722354,37.9,F,5/15/2013 13:33,6,5079,3007
40307390,6.9,M,11/15/2013 16:50,2,4339,2298
32952952,2.95,F,4/18/2013 18:10,4,5298,2342
18594350,1.95,F,1/23/2014 22:21,1,1580,829
49086625,142.75,M,8/2/2013 0:43,4,2549,1435
44149147,2.95,F,4/30/2013 11:47,2,3123,1891
4671364,4.95,F,2/20/2013 0:00,1,2681,1997
86564587,1.95,M,1/22/2015 19:00,4,2519,1299
43875666,2.95,F,4/25/2013 2:34,1,4088,2105
68545926,1.95,M,5/9/2014 19:58,1,3163,2516
61779230,38.75,M,7/14/2014 18:44,1,6030,3557
48505215,37.9,F,8/21/2013 22:11,1,2163,1917
40803709,37.9,F,6/27/2013 11:13,2,4081,3141
43726141,98.35,M,9/14/2013 20:50,8,3333,2264
45262748,72.85,F,8/9/2013 20:14,4,2590,1713
52532583,2.95,F,9/24/2013 12:25,1,2050,1956
60843167,200.95,F,6/15/2014 18:43,1,5978,3806
31805619,2.95,F,1/30/2014 15:42,4,5854,3382
83162399,1.95,M,11/25/2014 22:21,1,3256,3256
23527014,44.85,F,7/1/2014 21:28,4,5910,1841
28685040,1.95,F,3/11/2014 1:34,1,3657,3657
44716560,72.85,M,7/24/2013 13:53,1,2394,2394
49415042,2.95,F,5/1/2014 19:33,2,1574,1550
62867920,41.75,F,4/28/2014 18:05,1,2490,2068
70811717,1.95,M,7/6/2014 17:29,2,3687,1889
51504040,142.75,M,1/24/2014 9:01,4,5451,2570
55196404,2.95,M,10/27/2013 9:34,1,4092,3347
38345146,2.95,F,1/12/2013 8:41,3,6412,3784
60730369,94.8,M,9/9/2014 9:21,3,3032,2569
84353376,41.75,F,1/11/2015 20:29,1,3310,3310
63946067,106.8,F,6/7/2014 8:15,1,1918,1918
9259582,121.35,M,6/26/2014 12:22,1,1626,819
51528283,2.95,F,9/3/2013 12:12,2,2715,2349
44620008,2.95,F,6/10/2013 0:30,3,3093,1460
65093646,0.95,F,4/2/2014 16:21,3,6354,2176
50500354,2.95,F,8/18/2013 5:37,2,2731,1733
44260626,2.95,F,5/9/2013 16:32,5,3648,2322
43360177,72.85,F,5/10/2013 21:39,2,5026,2006
50202417,2.95,M,10/18/2013 11:03,2,1525,1397
8234167,121.35,F,7/4/2014 19:11,1,1647,1474
5212270,38.9,F,11/18/2013 15:04,1,5660,4132
14501425,37.9,M,4/30/2013 10:33,1,1816,1816
66003513,0.95,M,4/29/2014 20:19,2,1516,795
70316870,1.95,M,5/28/2014 12:46,2,3050,1599
6222618,2.95,F,1/31/2013 11:05,1,1320,1320
39567997,37.9,M,6/30/2013 19:10,1,4545,3196
38208029,317.5,F,9/28/2013 0:57,7,7972,4113
6880203,40.85,F,2/10/2013 12:04,5,4803,2545
6996179,95.4,M,2/19/2014 14:31,2,3290,1686
40164464,2.95,M,3/20/2013 18:01,1,2365,2365
867149,2.95,M,4/9/2013 12:27,2,1423,1387
33176746,95.4,M,8/15/2013 14:35,2,5968,4212
84334927,41.75,F,1/11/2015 15:50,1,4072,4072
54880580,72.85,F,12/23/2013 11:57,1,1935,1935
60431233,3.95,F,2/23/2016 18:15,3,4367,1747
18762187,2.95,F,9/19/2013 17:59,1,1872,1662
77259126,41.75,F,10/5/2014 12:09,1,1501,1249
45557459,352.45,M,6/1/2014 15:25,4,4681,2930
4923456,3.95,F,12/21/2013 13:02,8,4853,2263
55603235,318.5,M,8/1/2014 12:29,2,6788,3895
49041613,2.95,F,8/6/2013 21:10,1,1368,1368
13526163,2.95,F,11/26/2014 16:38,1,3980,2519
38965862,2.95,M,1/19/2013 9:48,1,3598,3598
7975068,81.55,M,7/25/2014 14:39,3,2637,1543
9327257,2.95,M,11/6/2014 18:52,1,4535,2386
81320869,1.95,F,11/17/2014 22:06,3,4808,1710
39949926,110.75,M,5/8/2014 20:50,1,2388,2289
59437591,1.95,F,12/30/2013 20:48,1,4124,2199
6992782,0.95,F,4/10/2014 14:41,1,1154,623
72335944,4.9,M,9/17/2014 12:53,2,4191,3067
69876648,1.95,F,5/27/2014 21:32,1,3201,3201
2804014,42.75,M,10/11/2014 10:58,1,3889,3115
56692216,1.95,M,11/17/2013 23:38,1,2318,2318
40246749,98.35,M,6/13/2015 16:54,19,7577,2919
7438373,1.95,M,2/15/2014 10:30,1,1871,1871
65798204,1.95,M,7/22/2014 6:51,3,2778,2340
8920625,249.6,F,5/3/2013 13:04,2,1964,1510
15016130,14.95,F,7/29/2014 12:58,5,3693,2361
73535090,1.95,F,7/14/2014 16:52,4,2051,1014
60942081,4.9,F,4/17/2014 8:38,4,4835,2082
50005471,107.8,M,11/10/2013 10:55,2,3616,3591
40179210,72.85,M,4/8/2013 14:23,4,9548,5775
45933266,37.9,F,6/30/2013 10:44,1,944,944
53720220,504.15,M,11/2/2014 2:37,1,2337,2337
47119184,72.85,F,8/23/2013 22:44,6,4231,1704
72472018,1.95,F,7/13/2014 11:11,1,2522,2522
39407003,2.95,F,4/14/2013 17:22,3,3529,1339
18680376,4.95,F,11/3/2014 15:37,1,4945,2688
44728710,37.9,M,6/9/2013 18:09,1,4717,3005
12765836,107.8,M,4/11/2013 13:02,1,9013,4599
73778586,56.7,M,7/17/2014 15:15,3,2303,817
47573548,177.7,F,12/1/2013 15:15,1,2432,2432
54744993,22.85,F,10/22/2013 14:08,3,3879,2375
41610652,1,F,3/7/2013 15:20,6,2119,1343
55913999,2.95,M,11/6/2013 2:14,1,3205,2337
70344762,161.15,F,9/18/2014 21:28,6,2197,996
40252484,2.95,M,8/14/2013 20:00,3,2326,1195
71697840,34.95,M,12/29/2014 12:07,2,4700,1839
8255298,38.9,F,3/12/2013 19:34,1,3179,2396
30049946,38.9,F,4/1/2013 5:11,2,3540,2230
45142006,2.95,F,6/28/2013 18:32,6,4047,2138
62135107,11.9,F,2/12/2014 15:33,1,3004,3004
50183861,95.4,F,11/13/2014 13:10,2,2618,1721
965887,2.95,F,5/23/2013 9:13,1,2781,2621
82056503,1.95,F,11/10/2014 17:47,2,1327,663
69251385,2.95,F,11/25/2014 21:33,2,3173,1815
46681338,107.8,F,9/17/2013 22:04,1,2638,1955
9682742,1.95,M,2/4/2014 15:47,2,2681,1215
61320891,71.85,F,1/31/2014 4:58,2,2255,2079
45226955,37.9,F,6/19/2013 3:43,1,4150,2230
35009545,37.9,M,4/14/2013 16:54,1,1384,1007
66227310,1.9,F,4/2/2014 13:54,7,2401,1480
44912372,2.95,F,5/29/2013 13:29,1,5247,3569
65661442,40.75,M,4/23/2014 6:03,2,6312,2429
12933900,2.95,M,5/9/2013 3:57,11,4607,812
41323105,2.95,F,3/11/2013 20:22,1,4040,2420
70596265,1.95,F,6/11/2014 7:20,1,3755,1797
18212238,75.8,F,2/5/2013 22:09,1,8457,4949
54240953,2.95,M,10/13/2013 17:09,1,3500,2783
58971838,2.95,F,12/22/2013 11:19,1,6339,6339
47701293,107.8,F,8/10/2014 10:59,1,2198,1629
51958273,37.9,M,10/9/2013 23:00,1,1636,1636
31984140,284.55,F,5/4/2013 13:24,3,5792,2002
43531525,2.95,F,4/20/2013 16:50,1,1895,1733
48477432,37.9,F,9/25/2013 10:28,1,3682,3682
41380837,37.9,M,4/13/2013 12:04,2,7505,5283
38539101,2.95,M,1/21/2014 9:16,3,3705,2433
68624243,3.9,F,8/29/2014 1:55,2,7289,3098
44739941,177.7,M,10/9/2013 20:16,1,2352,2352
76307721,1.95,M,8/25/2014 5:53,1,2118,2118
45651503,2.95,F,5/27/2013 6:21,5,3893,778
46880078,8.85,F,7/18/2013 16:22,1,2368,1494
52862073,2.95,F,9/23/2013 23:49,1,1680,1303
58558976,106.8,F,3/16/2014 6:44,3,1284,1263
49131010,72.85,M,9/29/2013 16:57,1,2890,2540
8750085,142.75,M,10/13/2013 21:56,1,2592,1974
46740275,2.95,M,6/19/2013 10:55,3,2197,1966
68823295,81.55,M,7/2/2014 17:16,5,7225,3051
36475092,4.95,F,5/1/2013 11:27,3,3199,1878
53263149,37.9,F,10/30/2013 0:50,1,2115,2115
62598997,1.95,F,2/17/2014 19:35,1,1672,1660
